_id,shana,hodesh,train_station_nm,station_status_nm,status_count
10834,2020,2,לוד,הקדמה ביציאה,9
10835,2020,2,לוד גני אביב,איחור,30
10836,2020,2,לוד גני אביב,בזמן,422
10837,2020,2,לוד גני אביב,הקדמה ביציאה,35
10838,2020,2,מודיעין מרכז,איחור,32
10839,2020,2,מודיעין מרכז,בזמן,1125
10840,2020,2,מזכרת בתיה,איחור,66
10841,2020,2,מזכרת בתיה,בזמן,457
10842,2020,2,מזכרת בתיה,הקדמה ביציאה,31
10843,2020,2,מרכזית המפרץ,איחור,20
10844,2020,2,מרכזית המפרץ,בזמן,478
10845,2020,2,מרכזית המפרץ,הקדמה ביציאה,28
10846,2020,2,מרכזית המפרץ/קו החוף,איחור,115
10847,2020,2,מרכזית המפרץ/קו החוף,בזמן,2507
10848,2020,2,מרכזית המפרץ/קו החוף,הקדמה ביציאה,10
10849,2020,2,נהריה,איחור,58
10850,2020,2,נהריה,בזמן,1622
10851,2020,2,"נתב""ג",איחור,137
10852,2020,2,"נתב""ג",בזמן,1848
10853,2020,2,"נתב""ג",הקדמה ביציאה,3
10854,2020,2,נתיבות,איחור,73
10855,2020,2,נתיבות,בזמן,933
10856,2020,2,נתיבות,הקדמה ביציאה,5
10857,2020,2,נתניה,איחור,143
10858,2020,2,נתניה,בזמן,1384
10859,2020,2,נתניה קריית ספיר,איחור,132
10860,2020,2,נתניה קריית ספיר,בזמן,547
10861,2020,2,נתניה קריית ספיר,הקדמה ביציאה,56
10862,2020,2,סגולה,איחור,140
10863,2020,2,סגולה,בזמן,1270
10864,2020,2,סגולה,הקדמה ביציאה,3
10865,2020,2,עכו,איחור,69
10866,2020,2,עכו,בזמן,1570
10867,2020,2,עפולה,איחור,16
10868,2020,2,עפולה,בזמן,558
10869,2020,2,עפולה,הקדמה ביציאה,3
10870,2020,2,עתלית,איחור,43
10871,2020,2,עתלית,בזמן,1106
10872,2020,2,פאתי מודיעין,איחור,45
10873,2020,2,פאתי מודיעין,בזמן,1086
10874,2020,2,פאתי מודיעין,הקדמה ביציאה,15
10875,2020,2,צומת חולון,איחור,143
10876,2020,2,צומת חולון,בזמן,1107
10877,2020,2,צומת חולון,הקדמה ביציאה,5
10878,2020,2,קיסריה פרדס חנה,איחור,136
10879,2020,2,קיסריה פרדס חנה,בזמן,596
10880,2020,2,קיסריה פרדס חנה,הקדמה ביציאה,151
10881,2020,2,קרית אריה,איחור,150
10882,2020,2,קרית אריה,בזמן,613
10883,2020,2,קרית אריה,הקדמה ביציאה,611
10884,2020,2,קרית גת,איחור,89
10885,2020,2,קרית גת,בזמן,761
10886,2020,2,קרית גת,הקדמה ביציאה,2
10887,2020,2,קרית חיים,איחור,52
10888,2020,2,קרית חיים,בזמן,462
10889,2020,2,קרית חיים,הקדמה ביציאה,1703
10890,2020,2,קרית מוצקין,איחור,98
10891,2020,2,קרית מוצקין,בזמן,1618
10892,2020,2,קרית מוצקין,הקדמה ביציאה,1028
10893,2020,2,קרית מלאכי,איחור,57
10894,2020,2,קרית מלאכי,בזמן,564
10895,2020,2,קרית מלאכי,הקדמה ביציאה,9
10896,2020,2,ראש העין צפון,איחור,172
10897,2020,2,ראש העין צפון,בזמן,1212
10898,2020,2,ראש העין צפון,הקדמה ביציאה,4
10899,2020,2,ראשונים,איחור,8
10900,2020,2,ראשונים,בזמן,479
10901,2020,2,רחובות,איחור,100
10902,2020,2,רחובות,בזמן,1128
10903,2020,2,רמלה,איחור,87
10904,2020,2,רמלה,בזמן,556
10905,2020,2,רמלה,הקדמה ביציאה,330
10906,2020,2,רעננה דרום,איחור,106
10907,2020,2,רעננה דרום,בזמן,1274
10908,2020,2,רעננה דרום,הקדמה ביציאה,3
10909,2020,2,רעננה מערב,איחור,111
10910,2020,2,רעננה מערב,בזמן,1290
10911,2020,2,רעננה מערב,הקדמה ביציאה,8
10912,2020,2,"רשל""צ משה דיין",איחור,282
10913,2020,2,"רשל""צ משה דיין",בזמן,970
10914,2020,2,"רשל""צ משה דיין",הקדמה ביציאה,3
10915,2020,2,שדרות,איחור,85
10916,2020,2,שדרות,בזמן,902
10917,2020,2,תא אוניברסיטה,איחור,377
10918,2020,2,תא אוניברסיטה,בזמן,3164
10919,2020,2,תא אוניברסיטה,הקדמה ביציאה,193
10920,2020,2,תל אביב ההגנה,איחור,489
10921,2020,2,תל אביב ההגנה,בזמן,4435
10922,2020,2,תל אביב ההגנה,הקדמה ביציאה,3
10923,2020,2,תל אביב מרכז,איחור,476
10924,2020,2,תל אביב מרכז,בזמן,3216
10925,2020,2,תל אביב מרכז,הקדמה ביציאה,16
10926,2020,3,אופקים,איחור,39
10927,2020,3,אופקים,בזמן,849
10928,2020,3,אופקים,הקדמה ביציאה,2
10929,2020,3,אחיהוד,איחור,42
10930,2020,3,אחיהוד,בזמן,668
10931,2020,3,אחיהוד,הקדמה ביציאה,90
10932,2020,3,אשדוד עד הלום,איחור,137
10933,2020,3,אשדוד עד הלום,בזמן,1255
10934,2020,3,אשדוד עד הלום,הקדמה ביציאה,4
10935,2020,3,אשקלון,איחור,143
10936,2020,3,אשקלון,בזמן,1296
10937,2020,3,אשקלון,הקדמה ביציאה,8
10938,2020,3,באר יעקב,איחור,47
10939,2020,3,באר יעקב,בזמן,660
10940,2020,3,באר יעקב,הקדמה ביציאה,6
10941,2020,3,באר שבע מרכז,איחור,111
10942,2020,3,באר שבע מרכז,בזמן,1564
10943,2020,3,באר שבע מרכז,הקדמה ביציאה,1
10944,2020,3,באר שבע צפון,איחור,122
10945,2020,3,באר שבע צפון,בזמן,1592
10946,2020,3,באר שבע צפון,הקדמה ביציאה,21
10947,2020,3,בית יהושע,איחור,79
10948,2020,3,בית יהושע,בזמן,970
10949,2020,3,בית יהושע,הקדמה ביציאה,6
10950,2020,3,בית שאן,איחור,19
10951,2020,3,בית שאן,בזמן,449
10952,2020,3,בית שאן,הקדמה ביציאה,1
10953,2020,3,בית שמש,איחור,45
10954,2020,3,בית שמש,בזמן,462
10955,2020,3,בית שמש,הקדמה ביציאה,4
10956,2020,3,בני ברק,איחור,70
10957,2020,3,בני ברק,בזמן,1098
10958,2020,3,בני ברק,הקדמה ביציאה,27
10959,2020,3,בנימינה,איחור,129
10960,2020,3,בנימינה,בזמן,1686
10961,2020,3,בנימינה,הקדמה ביציאה,4
10962,2020,3,בת גלים,איחור,115
10963,2020,3,בת גלים,בזמן,2531
10964,2020,3,בת גלים,הקדמה ביציאה,64
10965,2020,3,בת ים יוספטל,איחור,117
10966,2020,3,בת ים יוספטל,בזמן,924
10967,2020,3,בת ים יוספטל,הקדמה ביציאה,10
10968,2020,3,בת ים קוממיות,איחור,145
10969,2020,3,בת ים קוממיות,בזמן,888
10970,2020,3,בת ים קוממיות,הקדמה ביציאה,3
10971,2020,3,דימונה,בזמן,48
10972,2020,3,הוד השרון,איחור,68
10973,2020,3,הוד השרון,בזמן,1286
10974,2020,3,הוד השרון,הקדמה ביציאה,2
10975,2020,3,הרצליה,איחור,91
10976,2020,3,הרצליה,בזמן,1375
10977,2020,3,השלום,איחור,301
10978,2020,3,השלום,בזמן,2939
10979,2020,3,השלום,הקדמה ביציאה,9
10980,2020,3,חדרה מערב,איחור,94
10981,2020,3,חדרה מערב,בזמן,1060
10982,2020,3,חדרה מערב,הקדמה ביציאה,2
10983,2020,3,חולון וולפסון,איחור,75
10984,2020,3,חולון וולפסון,בזמן,1072
10985,2020,3,חולון וולפסון,הקדמה ביציאה,1
10986,2020,3,חוף הכרמל,איחור,123
10987,2020,3,חוף הכרמל,בזמן,2497
10988,2020,3,חוף הכרמל,הקדמה ביציאה,10
10989,2020,3,חוצות מפרץ,איחור,37
10990,2020,3,חוצות מפרץ,בזמן,377
10991,2020,3,חוצות מפרץ,הקדמה ביציאה,718
10992,2020,3,חיפה מרכז,איחור,139
10993,2020,3,חיפה מרכז,בזמן,2440
10994,2020,3,חיפה מרכז,הקדמה ביציאה,27
10995,2020,3,יבנה מזרח,איחור,37
10996,2020,3,יבנה מזרח,בזמן,297
10997,2020,3,יבנה מזרח,הקדמה ביציאה,107
10998,2020,3,יבנה מערב,איחור,94
10999,2020,3,יבנה מערב,בזמן,717
11000,2020,3,יבנה מערב,הקדמה ביציאה,4
11001,2020,3,ירושלים/יצחק נבון,איחור,9
11002,2020,3,ירושלים/יצחק נבון,בזמן,983
11003,2020,3,ירושלים/יצחק נבון,הקדמה ביציאה,2
11004,2020,3,כפר ברוך,איחור,22
11005,2020,3,כפר ברוך,בזמן,513
11006,2020,3,כפר ברוך,הקדמה ביציאה,5
11007,2020,3,כפר חבד,איחור,39
11008,2020,3,כפר חבד,בזמן,313
11009,2020,3,כפר חבד,הקדמה ביציאה,5
11010,2020,3,כפר יהושע,איחור,29
11011,2020,3,כפר יהושע,בזמן,414
11012,2020,3,כפר יהושע,הקדמה ביציאה,36
11013,2020,3,כפר סבא,איחור,96
11014,2020,3,כפר סבא,בזמן,1135
11015,2020,3,כפר סבא,הקדמה ביציאה,13
11016,2020,3,כרמיאל,איחור,32
11017,2020,3,כרמיאל,בזמן,818
11018,2020,3,לא ידוע קוד 6500,בזמן,44
11019,2020,3,לא ידוע קוד 6500,הקדמה ביציאה,25
11020,2020,3,לא ידוע קוד 6700,בזמן,119
11021,2020,3,לא ידוע קוד 6700,הקדמה ביציאה,2
11022,2020,3,להבים רהט,איחור,67
11023,2020,3,להבים רהט,בזמן,496
11024,2020,3,להבים רהט,הקדמה ביציאה,3
11025,2020,3,לוד,איחור,189
11026,2020,3,לוד,בזמן,2118
11027,2020,3,לוד,הקדמה ביציאה,12
11028,2020,3,לוד גני אביב,איחור,47
11029,2020,3,לוד גני אביב,בזמן,372
11030,2020,3,לוד גני אביב,הקדמה ביציאה,51
11031,2020,3,מודיעין מרכז,איחור,20
11032,2020,3,מודיעין מרכז,בזמן,1005
11033,2020,3,מזכרת בתיה,איחור,51
11034,2020,3,מזכרת בתיה,בזמן,346
11035,2020,3,מזכרת בתיה,הקדמה ביציאה,31
11036,2020,3,מרכזית המפרץ,איחור,21
11037,2020,3,מרכזית המפרץ,בזמן,451
11038,2020,3,מרכזית המפרץ,הקדמה ביציאה,32
11039,2020,3,מרכזית המפרץ/קו החוף,איחור,85
11040,2020,3,מרכזית המפרץ/קו החוף,בזמן,2167
11041,2020,3,מרכזית המפרץ/קו החוף,הקדמה ביציאה,6
11042,2020,3,נהריה,איחור,41
11043,2020,3,נהריה,בזמן,1402
11044,2020,3,"נתב""ג",איחור,87
11045,2020,3,"נתב""ג",בזמן,1672
11046,2020,3,נתיבות,איחור,47
11047,2020,3,נתיבות,בזמן,868
11048,2020,3,נתיבות,הקדמה ביציאה,6
11049,2020,3,נתניה,איחור,86
11050,2020,3,נתניה,בזמן,1304
11051,2020,3,נתניה,הקדמה ביציאה,3
11052,2020,3,נתניה קריית ספיר,איחור,69
11053,2020,3,נתניה קריית ספיר,בזמן,489
11054,2020,3,נתניה קריית ספיר,הקדמה ביציאה,104
11055,2020,3,סגולה,איחור,75
11056,2020,3,סגולה,בזמן,1193
11057,2020,3,סגולה,הקדמה ביציאה,1
11058,2020,3,עכו,איחור,50
11059,2020,3,עכו,בזמן,1364
11060,2020,3,עפולה,איחור,22
11061,2020,3,עפולה,בזמן,549
11062,2020,3,עפולה,הקדמה ביציאה,1
11063,2020,3,עתלית,איחור,38
11064,2020,3,עתלית,בזמן,978
11065,2020,3,פאתי מודיעין,איחור,28
11066,2020,3,פאתי מודיעין,בזמן,954
11067,2020,3,פאתי מודיעין,הקדמה ביציאה,15
11068,2020,3,צומת חולון,איחור,69
11069,2020,3,צומת חולון,בזמן,1053
11070,2020,3,צומת חולון,הקדמה ביציאה,7
11071,2020,3,קיסריה פרדס חנה,איחור,73
11072,2020,3,קיסריה פרדס חנה,בזמן,516
11073,2020,3,קיסריה פרדס חנה,הקדמה ביציאה,176
11074,2020,3,קרית אריה,איחור,80
11075,2020,3,קרית אריה,בזמן,578
11076,2020,3,קרית אריה,הקדמה ביציאה,553
11077,2020,3,קרית גת,איחור,90
11078,2020,3,קרית גת,בזמן,591
11079,2020,3,קרית גת,הקדמה ביציאה,2
11080,2020,3,קרית חיים,איחור,39
11081,2020,3,קרית חיים,בזמן,315
11082,2020,3,קרית חיים,הקדמה ביציאה,1463
11083,2020,3,קרית מוצקין,איחור,76
11084,2020,3,קרית מוצקין,בזמן,1320
11085,2020,3,קרית מוצקין,הקדמה ביציאה,967
11086,2020,3,קרית מלאכי,איחור,46
11087,2020,3,קרית מלאכי,בזמן,452
11088,2020,3,קרית מלאכי,הקדמה ביציאה,3
11089,2020,3,ראש העין צפון,איחור,97
11090,2020,3,ראש העין צפון,בזמן,1129
11091,2020,3,ראש העין צפון,הקדמה ביציאה,2
11092,2020,3,ראשונים,איחור,3
